begin_date,end_date,duration,avg_tmax,std_tmax,max_tmax,avg_heat_index,year
17/06/2060,19/06/2060,3,33.9,1.0,34.9,101.1,2060
29/06/2060,03/07/2060,5,36.7,1.7,38.3,118.1,2060
06/07/2060,10/07/2060,5,35.6,2.1,38.3,107.9,2060
13/07/2060,15/07/2060,3,34.3,0.3,34.6,114.0,2060
31/08/2060,06/09/2060,7,34.7,2.1,37.5,116.4,2060
29/07/2061,05/08/2061,8,36.6,1.4,38.9,113.9,2061
14/08/2061,19/08/2061,6,35.9,1.3,37.3,116.4,2061
07/09/2061,09/09/2061,3,38.3,0.3,38.6,129.0,2061
12/07/2062,16/07/2062,5,37.9,2.4,41.3,120.4,2062
21/07/2062,28/07/2062,8,38.3,2.0,41.8,119.2,2062
05/08/2062,07/08/2062,3,36.5,0.6,36.9,112.6,2062
24/08/2062,26/08/2062,3,36.3,0.9,37.4,114.9,2062
17/05/2063,19/05/2063,3,37.7,1.8,39.5,111.4,2063
10/06/2063,13/06/2063,4,37.9,3.0,40.3,114.4,2063
22/06/2063,25/06/2063,4,35.1,1.5,37.0,110.3,2063
01/07/2063,03/07/2063,3,36.2,0.6,36.8,114.1,2063
19/07/2063,21/07/2063,3,38.2,0.4,38.6,118.9,2063
20/08/2063,23/08/2063,4,35.0,1.9,37.5,109.1,2063
29/06/2064,01/07/2064,3,37.1,1.3,38.4,117.6,2064
03/07/2064,05/07/2064,3,39.2,3.0,42.0,130.9,2064
23/07/2064,28/07/2064,6,35.5,1.1,37.2,119.5,2064
05/08/2064,07/08/2064,3,38.6,2.9,40.3,126.7,2064
27/08/2064,30/08/2064,4,39.5,2.0,41.4,130.7,2064
13/07/2065,17/07/2065,5,37.2,1.4,38.9,112.9,2065
19/07/2065,21/07/2065,3,40.7,1.6,41.9,132.8,2065
28/07/2065,01/08/2065,5,39.2,1.9,41.4,127.9,2065
07/08/2065,09/08/2065,3,35.1,0.9,35.9,109.2,2065
18/06/2066,21/06/2066,4,36.0,1.5,38.2,115.3,2066
23/06/2066,26/06/2066,4,34.9,0.6,35.8,108.9,2066
18/07/2066,21/07/2066,4,39.0,1.4,41.0,123.5,2066
25/07/2066,30/07/2066,6,37.6,2.7,41.0,114.2,2066
09/08/2066,12/08/2066,4,38.4,0.6,39.3,128.6,2066
05/06/2067,09/06/2067,5,39.0,1.1,40.2,123.6,2067
19/06/2067,22/06/2067,4,35.9,0.8,37.1,113.9,2067
26/06/2067,30/06/2067,5,39.3,3.4,42.1,133.3,2067
11/08/2067,14/08/2067,4,39.0,1.2,40.4,130.8,2067
17/08/2067,19/08/2067,3,35.5,0.9,36.5,114.5,2067
24/08/2067,27/08/2067,4,38.3,1.7,40.4,125.3,2067
01/07/2068,03/07/2068,3,36.2,2.0,38.4,111.8,2068
11/07/2068,13/07/2068,3,36.0,0.6,36.6,112.1,2068
19/07/2068,25/07/2068,7,39.6,1.9,43.2,126.6,2068
28/07/2068,30/07/2068,3,36.9,1.4,38.4,112.1,2068
04/08/2068,09/08/2068,6,41.0,1.4,42.2,143.8,2068
19/08/2068,21/08/2068,3,37.1,1.4,38.8,111.1,2068
29/08/2068,31/08/2068,3,36.5,1.7,38.2,120.3,2068
07/06/2069,11/06/2069,5,39.9,2.0,41.4,137.6,2069
07/07/2069,10/07/2069,4,37.4,1.9,39.0,120.2,2069
12/07/2069,21/07/2069,10,36.5,2.7,42.0,114.0,2069
15/07/2070,19/07/2070,5,35.5,1.4,37.0,109.6,2070
25/07/2070,31/07/2070,7,36.4,1.4,37.7,121.4,2070
03/08/2070,05/08/2070,3,36.0,2.5,38.8,113.6,2070
15/08/2070,23/08/2070,9,37.9,2.2,41.0,126.1,2070
03/07/2071,06/07/2071,4,40.8,3.2,45.1,121.8,2071
08/07/2071,10/07/2071,3,38.5,1.6,40.2,132.0,2071
16/07/2071,19/07/2071,4,39.4,1.1,40.2,125.6,2071
25/07/2071,29/07/2071,5,39.1,1.6,40.8,116.2,2071
03/08/2071,06/08/2071,4,38.2,1.2,39.9,124.8,2071
08/08/2071,10/08/2071,3,38.0,2.2,40.4,124.3,2071
29/08/2071,02/09/2071,5,40.7,1.1,42.1,126.1,2071
04/07/2072,07/07/2072,4,39.0,1.1,40.2,121.2,2072
09/07/2072,13/07/2072,5,38.5,2.6,42.0,118.4,2072
16/07/2072,24/07/2072,9,39.9,3.8,47.0,126.4,2072
30/07/2072,02/08/2072,4,39.4,0.8,39.9,120.9,2072
17/08/2072,21/08/2072,5,36.4,1.2,38.2,117.7,2072
25/06/2073,28/06/2073,4,41.3,2.5,43.7,133.7,2073
05/07/2073,08/07/2073,4,37.0,2.3,40.5,118.8,2073
11/07/2073,13/07/2073,3,37.4,1.1,38.0,115.8,2073
24/07/2073,29/07/2073,6,38.4,2.8,41.7,124.5,2073
02/08/2073,04/08/2073,3,41.8,1.2,42.8,134.5,2073
24/08/2073,26/08/2073,3,39.9,2.8,42.8,138.1,2073
07/06/2074,11/06/2074,5,40.7,2.1,42.2,140.9,2074
07/07/2074,10/07/2074,4,38.2,2.0,39.8,123.3,2074
12/07/2074,21/07/2074,10,37.3,2.7,42.9,116.9,2074
15/07/2075,19/07/2075,5,36.3,1.4,37.8,112.1,2075
25/07/2075,31/07/2075,7,37.2,1.4,38.5,124.2,2075
03/08/2075,05/08/2075,3,36.7,2.5,39.5,116.1,2075
15/08/2075,23/08/2075,9,38.6,2.2,41.7,128.9,2075
18/06/2076,21/06/2076,4,37.0,2.1,39.2,115.4,2076
03/07/2076,10/07/2076,8,39.9,3.2,45.9,127.0,2076
16/07/2076,19/07/2076,4,40.1,1.2,40.9,128.0,2076
25/07/2076,29/07/2076,5,39.7,1.6,41.4,118.2,2076
03/08/2076,06/08/2076,4,38.8,1.2,40.5,127.0,2076
08/08/2076,10/08/2076,3,38.6,2.2,41.0,126.5,2076
28/08/2076,02/09/2076,6,40.3,2.6,42.7,123.6,2076
07/06/2077,09/06/2077,3,37.8,3.2,41.3,121.3,2077
